"","Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"743","Wojtek","2020-08-28 15:02:01","00:00:06","Autoplayed: user action: None; ","Polityka_hook_01_16x9","HOOK","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"744","Wojtek","2020-08-28 15:01:57","00:00:04","Autoplayed: user action: None; ","Season 1 Trailer: I AM A KILLER: RELEASED","TRAILER","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"745","Wojtek","2020-08-28 14:41:48","00:20:03","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: Band or DJ? (Episode 13)","","Chrome PC (Cadmium)","00:20:04","00:20:04","PL (Poland)"
"746","Wojtek","2020-08-28 14:20:26","00:21:21","","How I Met Your Mother: Season 8: The Final Page: Part 2 (Episode 12)","","Chrome PC (Cadmium)","00:21:21","00:21:21","PL (Poland)"
"747","Wojtek","2020-08-27 18:17:25","00:15:49","","Million Dollar Beach House: Season 1: Rookie Mistakes (Episode 2)","","Chrome PC (Cadmium)","00:15:54","Not latest view","PL (Poland)"
"748","Wojtek","2020-08-27 17:34:32","00:26:02","","Million Dollar Beach House: Season 1: Selling Season (Episode 1)","","Chrome PC (Cadmium)","00:26:02","00:26:02","PL (Poland)"
"749","Wojtek","2020-08-27 17:12:10","00:20:51","","How I Met Your Mother: Season 8: The Final Page: Part 1 (Episode 11)","","Chrome PC (Cadmium)","00:21:16","00:21:16","PL (Poland)"
"750","Wojtek","2020-08-27 16:54:09","00:17:58","","How I Met Your Mother: Season 8: The Over-Correction (Episode 10)","","Chrome PC (Cadmium)","00:21:18","00:21:18","PL (Poland)"
"751","Wojtek","2020-08-27 14:21:16","00:02:50","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: The Over-Correction (Episode 10)","","Chrome PC (Cadmium)","00:02:51","Not latest view","PL (Poland)"
"752","Wojtek","2020-08-27 13:59:04","00:21:22","","How I Met Your Mother: Season 8: Lobster Crawl (Episode 9)","","Chrome PC (Cadmium)","00:21:22","00:21:22","PL (Poland)"
"753","Wojtek","2020-08-26 17:16:16","00:13:22","","How I Met Your Mother: Season 8: Twelve Horny Women (Episode 8)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"754","Wojtek","2020-08-26 16:16:11","00:07:49","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: Twelve Horny Women (Episode 8)","","Chrome PC (Cadmium)","00:07:50","Not latest view","PL (Poland)"
"755","Wojtek","2020-08-26 15:56:04","00:18:24","","How I Met Your Mother: Season 8: The Stamp Tramp (Episode 7)","","Chrome PC (Cadmium)","00:21:20","00:21:20","PL (Poland)"
"756","Wojtek","2020-08-25 21:23:37","00:02:50","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: The Stamp Tramp (Episode 7)","","Chrome PC (Cadmium)","00:02:51","Not latest view","PL (Poland)"
"757","Wojtek","2020-08-25 21:02:16","00:21:21","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: Splitsville (Episode 6)","","Chrome PC (Cadmium)","00:21:22","00:21:22","PL (Poland)"
"758","Wojtek","2020-08-25 20:40:54","00:21:21","","How I Met Your Mother: Season 8: The Autumn of Break-Ups (Episode 5)","","Chrome PC (Cadmium)","00:21:21","00:21:21","PL (Poland)"
"759","Wojtek","2020-08-25 18:53:46","00:21:11","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: Who Wants to Be a Godparent? (Episode 4)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"760","Wojtek","2020-08-25 18:32:26","00:21:20","Autoplayed: user action: None; ","How I Met Your Mother: Season 8: Nannies (Episode 3)","","Chrome PC (Cadmium)","00:21:21","00:21:21","PL (Poland)"
"761","Wojtek","2020-08-25 18:11:05","00:21:20","","How I Met Your Mother: Season 8: The Pre-Nup (Episode 2)","","Chrome PC (Cadmium)","00:21:21","00:21:21","PL (Poland)"
"762","Wojtek","2020-08-25 17:50:12","00:20:52","","How I Met Your Mother: Season 8: Farhampton (Episode 1)","","Chrome PC (Cadmium)","00:21:22","00:21:22","PL (Poland)"
"763","Wojtek","2020-08-25 15:01:41","00:21:15","Autoplayed: user action: None; ","How I Met Your Mother: Season 7: The Magician's Code Part 2 (Episode 24)","","Chrome PC (Cadmium)","00:21:15","00:21:15","PL (Poland)"
"764","Wojtek","2020-08-25 14:40:24","00:21:17","","How I Met Your Mother: Season 7: The Magician's Code Part 1 (Episode 23)","","Chrome PC (Cadmium)","00:21:17","00:21:17","PL (Poland)"
"765","Wojtek","2020-08-24 20:50:44","00:20:30","","How I Met Your Mother: Season 7: Good Crazy (Episode 22)","","Chrome PC (Cadmium)","00:21:16","00:21:16","PL (Poland)"
"766","Wojtek","2020-08-24 18:34:47","00:21:04","","How I Met Your Mother: Season 7: Now We're Even (Episode 21)","","Google Chromecast V5 Streaming Stick","00:21:13","00:21:13","PL (Poland)"
"767","Wojtek","2020-08-24 18:33:07","00:01:30","","How I Met Your Mother: Season 7: Trilogy Time (Episode 20)","","Google Chromecast V5 Streaming Stick","00:21:07","00:21:07","PL (Poland)"
"768","Wojtek","2020-08-24 18:32:48","00:00:06","","How I Met Your Mother: Season 7: Trilogy Time (Episode 20)","","Android DefaultWidevineL3Phone Android Phone","00:19:39","Not latest view","PL (Poland)"
"769","Wojtek","2020-08-24 13:35:03","00:19:35","Autoplayed: user action: None; ","How I Met Your Mother: Season 7: Trilogy Time (Episode 20)","","Chrome PC (Cadmium)","00:19:36","Not latest view","PL (Poland)"
"770","Wojtek","2020-08-24 13:13:52","00:21:09","","How I Met Your Mother: Season 7: The Broath (Episode 19)","","Chrome PC (Cadmium)","00:21:19","00:21:19","PL (Poland)"
"771","Wojtek","2020-08-23 16:37:30","00:21:23","","How I Met Your Mother: Season 7: Karma (Episode 18)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"772","Wojtek","2020-08-23 13:19:23","00:20:59","","How I Met Your Mother: Season 7: No Pressure (Episode 17)","","Chrome PC (Cadmium)","00:21:13","00:21:13","PL (Poland)"
"773","Wojtek","2020-08-23 12:47:26","00:00:02","","How I Met Your Mother: Season 7: No Pressure (Episode 17)","","Chrome PC (Cadmium)","00:00:03","Not latest view","PL (Poland)"
"774","Wojtek","2020-08-23 12:26:38","00:20:45","","How I Met Your Mother: Season 7: The Drunk Train (Episode 16)","","Chrome PC (Cadmium)","00:21:14","00:21:14","PL (Poland)"
"775","Wojtek","2020-08-23 09:29:52","00:00:11","Autoplayed: user action: None; ","Harry Potter and the Deathly Hallows: Part 2_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:11","00:00:11","PL (Poland)"
"776","Wojtek","2020-08-23 09:09:47","00:19:55","","How I Met Your Mother: Season 7: The Burning Beekeeper (Episode 15)","","Chrome PC (Cadmium)","00:20:04","00:20:04","PL (Poland)"
"777","Wojtek","2020-08-22 20:28:43","00:00:09","Autoplayed: user action: None; ","Lucifer: Season 5 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:11","00:00:11","PL (Poland)"
"778","Wojtek","2020-08-22 20:21:14","00:05:48","","Hostel: Part III","","Chrome PC (Cadmium)","00:06:26","00:06:26","PL (Poland)"
"779","Wojtek","2020-08-22 20:19:49","00:00:27","Autoplayed: user action: None; ","Gerald's Game (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:28","00:00:28","PL (Poland)"
"780","Wojtek","2020-08-22 20:17:44","00:00:05","Autoplayed: user action: None; ","Hostel_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"781","Wojtek","2020-08-22 20:00:28","00:16:01","","How I Met Your Mother: Season 7: 46 Minutes (Episode 14)","","Chrome PC (Cadmium)","00:21:01","00:21:01","PL (Poland)"
"782","Wojtek","2020-08-22 18:30:37","00:03:53","","How I Met Your Mother: Season 7: 46 Minutes (Episode 14)","","Chrome PC (Cadmium)","00:03:53","Not latest view","PL (Poland)"
"783","Wojtek","2020-08-22 18:26:32","00:01:27","","How I Met Your Mother: Season 7: Tailgate (Episode 13)","","Chrome PC (Cadmium)","00:21:15","00:21:15","PL (Poland)"
"784","Wojtek","2020-08-22 13:24:35","00:19:38","","How I Met Your Mother: Season 7: Tailgate (Episode 13)","","Chrome PC (Cadmium)","00:19:48","Not latest view","PL (Poland)"
"785","Wojtek","2020-08-22 09:34:43","00:20:59","","How I Met Your Mother: Season 7: Symphony of Illumination (Episode 12)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"786","Wojtek","2020-08-22 09:24:29","00:10:13","","How I Met Your Mother: Season 7: The Rebound Girl (Episode 11)","","Chrome PC (Cadmium)","00:21:14","00:21:14","PL (Poland)"
"787","Wojtek","2020-08-22 07:54:00","00:10:50","","How I Met Your Mother: Season 7: The Rebound Girl (Episode 11)","","Chrome PC (Cadmium)","00:11:01","Not latest view","PL (Poland)"
"788","Wojtek","2020-08-22 07:32:23","00:21:03","","How I Met Your Mother: Season 7: Tick Tick Tick (Episode 10)","","Chrome PC (Cadmium)","00:21:13","00:21:13","PL (Poland)"
"789","Wojtek","2020-08-22 07:18:47","00:01:34","","Inhuman Resources: Season 1: Episode 1","","Chrome PC (Cadmium)","00:03:18","00:03:18","PL (Poland)"
"790","Wojtek","2020-08-21 20:39:37","00:20:49","","How I Met Your Mother: Season 7: Disaster Averted (Episode 9)","","Chrome PC (Cadmium)","00:21:10","00:21:10","PL (Poland)"
"791","Wojtek","2020-08-21 20:08:33","00:01:14","","Inhuman Resources: Season 1: Episode 1","","Chrome PC (Cadmium)","00:01:04","Not latest view","PL (Poland)"
"792","Wojtek","2020-08-21 13:22:45","00:21:13","Autoplayed: user action: None; ","How I Met Your Mother: Season 7: The Slutty Pumpkin Returns (Episode 8)","","Chrome PC (Cadmium)","00:21:14","00:21:14","PL (Poland)"
"793","Wojtek","2020-08-21 13:01:56","00:20:45","","How I Met Your Mother: Season 7: Noretta (Episode 7)","","Chrome PC (Cadmium)","00:21:16","00:21:16","PL (Poland)"
"794","Wojtek","2020-08-21 10:55:59","00:23:25","","Hoops: Season 1: The Pilot (Episode 1)","","Chrome PC (Cadmium)","00:23:05","00:23:05","PL (Poland)"
"795","Wojtek","2020-08-21 10:55:53","00:00:02","","How I Met Your Mother: Season 7: Noretta (Episode 7)","","Chrome PC (Cadmium)","00:00:02","Not latest view","PL (Poland)"
"796","Wojtek","2020-08-21 10:55:39","00:00:07","Autoplayed: user action: None; ","Hoops: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:24","00:00:24","PL (Poland)"
"797","Wojtek","2020-08-21 10:55:12","00:00:17","Autoplayed: user action: None; ","Hoops: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:17","Not latest view","PL (Poland)"
"798","Wojtek","2020-08-20 20:42:08","00:00:13","Autoplayed: user action: None; ","Lucifer: Season 4 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:13","00:00:13","PL (Poland)"
"799","Wojtek","2020-08-20 20:22:06","00:19:39","","How I Met Your Mother: Season 7: Mystery vs. History (Episode 6)","","Chrome PC (Cadmium)","00:21:09","00:21:09","PL (Poland)"
"800","Wojtek","2020-08-20 17:15:41","00:20:40","","How I Met Your Mother: Season 7: Field Trip (Episode 5)","","Chrome PC (Cadmium)","00:21:01","00:21:01","PL (Poland)"
"801","Wojtek","2020-08-20 16:54:27","00:21:13","Autoplayed: user action: None; ","How I Met Your Mother: Season 7: The Stinson Missile Crisis (Episode 4)","","Chrome PC (Cadmium)","00:21:14","00:21:14","PL (Poland)"
"802","Wojtek","2020-08-20 16:33:09","00:21:18","","How I Met Your Mother: Season 7: Ducky Tie (Episode 3)","","Chrome PC (Cadmium)","00:21:19","00:21:19","PL (Poland)"
"803","Wojtek","2020-08-20 16:12:05","00:21:01","Autoplayed: user action: None; ","How I Met Your Mother: Season 7: The Naked Truth (Episode 2)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"804","Wojtek","2020-08-20 15:01:39","00:20:18","","How I Met Your Mother: Season 7: The Best Man (Episode 1)","","Chrome PC (Cadmium)","00:21:17","00:21:17","PL (Poland)"
"805","Wojtek","2020-08-20 14:06:40","00:21:57","","How I Met Your Mother: Season 6: Challenge Accepted (Episode 24)","","Chrome PC (Cadmium)","00:21:05","00:21:05","PL (Poland)"
"806","Wojtek","2020-08-20 13:44:42","00:21:02","Autoplayed: user action: None; ","How I Met Your Mother: Season 6: Landmarks (Episode 23)","","Chrome PC (Cadmium)","00:20:52","00:20:52","PL (Poland)"
"807","Wojtek","2020-08-20 13:23:32","00:20:59","","How I Met Your Mother: Season 6: The Perfect Cocktail (Episode 22)","","Chrome PC (Cadmium)","00:21:10","00:21:10","PL (Poland)"
"808","Wojtek","2020-08-20 13:02:29","00:20:34","","How I Met Your Mother: Season 6: Hopeless (Episode 21)","","Chrome PC (Cadmium)","00:21:14","00:21:14","PL (Poland)"
"809","Wojtek","2020-08-20 12:15:35","00:21:14","Autoplayed: user action: None; ","How I Met Your Mother: Season 6: The Exploding Meatball Sub (Episode 20)","","Chrome PC (Cadmium)","00:21:15","00:21:15","PL (Poland)"
"810","Wojtek","2020-08-20 11:54:29","00:21:06","","How I Met Your Mother: Season 6: Legendaddy (Episode 19)","","Chrome PC (Cadmium)","00:21:18","00:21:18","PL (Poland)"
"811","Wojtek","2020-08-20 11:34:08","00:20:18","","How I Met Your Mother: Season 6: A Change of Heart (Episode 18)","","Chrome PC (Cadmium)","00:20:49","00:20:49","PL (Poland)"
"812","Wojtek","2020-08-20 11:23:53","00:09:46","","How I Met Your Mother: Season 6: Garbage Island (Episode 17)","","Chrome PC (Cadmium)","00:21:13","00:21:13","PL (Poland)"
"813","Wojtek","2020-08-20 07:29:29","00:10:50","","How I Met Your Mother: Season 6: Garbage Island (Episode 17)","","Chrome PC (Cadmium)","00:11:27","Not latest view","PL (Poland)"
"814","Wojtek","2020-08-19 21:53:55","00:05:16","","Trailer Park Boys: Season 7: Going Off the Rails on the Swayzie Train (Episode 9)","","Android DefaultWidevineL3Phone Android Phone","00:13:00","Not latest view","PL (Poland)"
"815","Wojtek","2020-08-19 20:09:45","00:00:05","Autoplayed: user action: None; ","4 latas_hook_04_16x9","HOOK","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"816","Wojtek","2020-08-19 20:09:20","00:00:06","Autoplayed: user action: None; ","La Grande Classe (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"817","Wojtek","2020-08-19 19:47:37","00:07:19","","Trailer Park Boys: Season 7: Going Off the Rails on the Swayzie Train (Episode 9)","","Chrome PC (Cadmium)","00:07:50","Not latest view","PL (Poland)"
"818","Wojtek","2020-08-19 19:47:27","00:00:05","","How I Met Your Mother: Season 6: Garbage Island (Episode 17)","","Chrome PC (Cadmium)","00:00:05","Not latest view","PL (Poland)"
"819","Wojtek","2020-08-19 14:25:26","00:20:51","","How I Met Your Mother: Season 6: Desperation Day (Episode 16)","","Chrome PC (Cadmium)","00:21:02","00:21:02","PL (Poland)"
"820","Wojtek","2020-08-19 14:03:52","00:20:46","","How I Met Your Mother: Season 6: Oh Honey (Episode 15)","","Chrome PC (Cadmium)","00:21:06","00:21:06","PL (Poland)"
"821","Wojtek","2020-08-19 13:42:06","00:20:52","","How I Met Your Mother: Season 6: Last Words (Episode 14)","","Chrome PC (Cadmium)","00:21:10","00:21:10","PL (Poland)"
"822","Wojtek","2020-08-19 08:03:01","00:05:46","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","01:19:30","01:19:30","PL (Poland)"
"823","Wojtek","2020-08-19 06:53:37","00:04:58","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","01:10:56","Not latest view","PL (Poland)"
"824","Wojtek","2020-08-18 17:44:44","00:11:56","","How I Met Your Mother: Season 6: Bad News (Episode 13)","","Chrome PC (Cadmium)","00:21:15","00:21:15","PL (Poland)"
"825","Wojtek","2020-08-18 17:43:59","00:00:04","Autoplayed: user action: None; ","How to Sell Drugs Online (Fast): Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"826","Wojtek","2020-08-18 15:02:16","00:08:56","Autoplayed: user action: None; ","How I Met Your Mother: Season 6: Bad News (Episode 13)","","Chrome PC (Cadmium)","00:09:19","Not latest view","PL (Poland)"
"827","Wojtek","2020-08-18 14:23:39","00:20:40","Autoplayed: user action: None; ","How I Met Your Mother: Season 6: False Positive (Episode 12)","","Chrome PC (Cadmium)","00:20:51","00:20:51","PL (Poland)"
"828","Wojtek","2020-08-18 14:02:28","00:21:09","","How I Met Your Mother: Season 6: The Mermaid Theory (Episode 11)","","Chrome PC (Cadmium)","00:21:19","00:21:19","PL (Poland)"
"829","Wojtek","2020-08-18 12:57:41","00:12:01","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","01:06:08","Not latest view","PL (Poland)"
"830","Wojtek","2020-08-18 12:36:36","00:00:10","Autoplayed: user action: None; ","Harry Potter and the Deathly Hallows: Part I_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:10","Not latest view","PL (Poland)"
"831","Wojtek","2020-08-18 12:15:30","00:21:00","","How I Met Your Mother: Season 6: Blitzgiving (Episode 10)","","Chrome PC (Cadmium)","00:21:09","00:21:09","PL (Poland)"
"832","Wojtek","2020-08-18 09:17:38","00:20:55","","How I Met Your Mother: Season 6: Glitter (Episode 9)","","Chrome PC (Cadmium)","00:21:04","00:21:04","PL (Poland)"
"833","Wojtek","2020-08-18 06:55:38","00:19:12","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","00:53:57","Not latest view","PL (Poland)"
"834","Wojtek","2020-08-17 21:24:48","00:16:00","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","00:34:55","Not latest view","PL (Poland)"
"835","Wojtek","2020-08-17 19:52:43","00:20:59","Autoplayed: user action: None; ","How I Met Your Mother: Season 6: Natural History (Episode 8)","","Chrome PC (Cadmium)","00:21:09","00:21:09","PL (Poland)"
"836","Wojtek","2020-08-17 19:23:37","00:21:15","","How I Met Your Mother: Season 6: Canning Randy (Episode 7)","","Chrome PC (Cadmium)","00:21:18","00:21:18","PL (Poland)"
"837","Wojtek","2020-08-17 14:23:52","00:09:59","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","00:17:45","Not latest view","PL (Poland)"
"838","Wojtek","2020-08-17 10:08:27","00:00:02","","Asterix: The 12 Tasks","","Chrome PC (Cadmium)","00:07:56","Not latest view","PL (Poland)"
"839","Wojtek","2020-08-17 05:36:39","00:21:11","","How I Met Your Mother: Season 6: Baby Talk (Episode 6)","","Google Chromecast V5 Streaming Stick","00:21:11","00:21:11","PL (Poland)"
"840","Wojtek","2020-08-17 05:27:13","00:09:17","","How I Met Your Mother: Season 6: Architect of Destruction (Episode 5)","","Google Chromecast V5 Streaming Stick","00:21:18","00:21:18","PL (Poland)"
"841","Wojtek","2020-08-17 05:14:53","00:11:56","","How I Met Your Mother: Season 6: Architect of Destruction (Episode 5)","","Google Chromecast V5 Streaming Stick","00:11:56","Not latest view","PL (Poland)"
"842","Wojtek","2020-08-17 05:14:37","00:00:01","","How I Met Your Mother: Season 6: Architect of Destruction (Episode 5)","","Android DefaultWidevineL3Phone Android Phone","00:00:01","Not latest view","PL (Poland)"
"843","Wojtek","2020-08-16 20:22:05","00:21:04","","How I Met Your Mother: Season 6: Subway Wars (Episode 4)","","Chrome PC (Cadmium)","00:21:13","00:21:13","PL (Poland)"
"844","Wojtek","2020-08-16 19:48:41","00:21:05","","How I Met Your Mother: Season 6: Unfinished (Episode 3)","","Chrome PC (Cadmium)","00:21:17","00:21:17","PL (Poland)"
"845","Wojtek","2020-08-16 19:48:34","00:00:04","Autoplayed: user action: None; ","Harry Potter and the Deathly Hallows: Part 2_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:04","Not latest view","PL (Poland)"
